Series_Title,Released_Year,Runtime,IMDB_Rating,Overview,Meta_score,No_of_Votes,Gross,overview_tokens,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Film-Noir,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Cert_16,Cert_A,Cert_Approved,Cert_G,Cert_GP,Cert_PG,Cert_PG-13,Cert_Passed,Cert_R,Cert_TV-14,Cert_TV-MA,Cert_TV-PG,Cert_U,Cert_U/A,Cert_UA,Cert_Unrated,Director_Group,Star1_Group,Star2_Group,Star3_Group,Star4_Group
Letters from Iwo Jima,2006.0,141,7.9,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",89.0,154011,"13,756,082","['story', 'battle', 'iwo', 'jima', 'united', 'states', 'imperial', 'japan', 'world', 'war', 'ii', 'tell', 'perspective', 'japanese', 'fight']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,2,2,2
The Fall,2006.0,117,7.9,"In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story of five mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality blurs as the tale advances.",64.0,107290,"2,280,348","['hospital', 'outskirt', 'los', 'angeles', 'injure', 'stuntman', 'begin', 'tell', 'fellow', 'patient', 'little', 'girl', 'broken', 'arm', 'fantastic', 'story', 'mythical', 'hero', 'thank', 'fractured', 'state', 'mind', 'vivid', 'imagination', 'line', 'fiction', 'reality', 'blur', 'tale', 'advance']",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,2,2,2,2
Life of Pi,2012.0,127,7.9,"A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",79.0,580708,"124,987,023","['young', 'man', 'survive', 'disaster', 'sea', 'hurtle', 'epic', 'journey', 'adventure', 'discovery', 'cast', 'away', 'form', 'unexpected', 'connection', 'survivor', 'fearsome', 'bengal', 'tiger']",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2,2,2,3
Fantastic Mr. Fox,2009.0,87,7.9,An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.,83.0,199696,"21,002,919","['urbane', 'fox', 'resist', 'return', 'farm', 'raid', 'way', 'help', 'community', 'survive', 'farmer', 'retaliation']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,1,2,2
C.R.A.Z.Y.,2005.0,129,7.9,"A young French-Canadian, growing up in the 1960s and 1970s, struggles to reconcile his emerging homosexuality with his father's conservative values and his own Catholic beliefs.",81.0,31476,13002488.9,"['young', 'french', 'canadian', 'grow', 'struggle', 'reconcile', 'emerge', 'homosexuality', 'father', 'conservative', 'value', 'catholic', 'belief']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,2,2,2,2
Les choristes,2004.0,97,7.9,The new teacher at a severely administered boys' boarding school works to positively affect the students' lives through music.,56.0,57430,"3,635,164","['new', 'teacher', 'severely', 'administer', 'boy', 'boarding', 'school', 'work', 'positively', 'affect', 'student', 'life', 'music']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,2,2,2,2
Iron Man,2008.0,126,7.9,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",79.0,939644,"318,412,101","['hold', 'captive', 'afghan', 'cave', 'billionaire', 'engineer', 'tony', 'stark', 'create', 'unique', 'weaponize', 'suit', 'armor', 'fight', 'evil']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,1,2,2
Shaun of the Dead,2004.0,99,7.9,A man's uneventful life is disrupted by the zombie apocalypse.,76.0,512249,"13,542,874","['man', 'uneventful', 'life', 'disrupt', 'zombie', 'apocalypse']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,1,2,2
Gegen die Wand,2004.0,121,7.9,"With the intention to break free from the strict familial restrictions, a suicidal young woman sets up a marriage of convenience with a forty-year-old addict, an act that will lead to an outburst of envious love.",78.0,51325,14265408.9,"['intention', 'break', 'free', 'strict', 'familial', 'restriction', 'suicidal', 'young', 'woman', 'set', 'marriage', 'convenience', 'year', 'old', 'addict', 'act', 'lead', 'outburst', 'envious', 'love']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2,2,2,2
Mystic River,2003.0,138,7.9,The lives of three men who were childhood friends are shattered when one of them has a family tragedy.,84.0,419420,"90,135,191","['life', 'man', 'childhood', 'friend', 'shatter', 'family', 'tragedy']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,2,1,2
Harry Potter and the Prisoner of Azkaban,2004.0,142,7.9,"Harry Potter, Ron and Hermione return to Hogwarts School of Witchcraft and Wizardry for their third year of study, where they delve into the mystery surrounding an escaped prisoner who poses a dangerous threat to the young wizard.",82.0,552493,"249,358,727","['harry', 'potter', 'ron', 'hermione', 'return', 'hogwarts', 'school', 'witchcraft', 'wizardry', 'year', 'study', 'delve', 'mystery', 'surround', 'escaped', 'prisoner', 'pose', 'dangerous', 'threat', 'young', 'wizard']",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,1,1,2
Ying xiong,2002.0,120,7.9,"A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors.",85.0,173999,"53,710,019","['defense', 'officer', 'nameless', 'summon', 'king', 'qin', 'success', 'terminate', 'warrior']",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,1,1,2,2
Hable con ella,2002.0,112,7.9,Two men share an odd friendship while they care for two women who are both in deep comas.,86.0,104691,"9,284,265","['man', 'share', 'odd', 'friendship', 'care', 'woman', 'deep', 'coma']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,2,2,2
No Man's Land,2001.0,98,7.9,"Bosnia and Herzegovina during 1993 at the time of the heaviest fighting between the two warring sides. Two soldiers from opposing sides in the conflict, Nino and Ciki, become trapped in no man's land, whilst a third soldier becomes a living booby trap.",84.0,44618,"1,059,830","['bosnia', 'herzegovina', 'time', 'heavy', 'fighting', 'war', 'side', 'soldier', 'oppose', 'side', 'conflict', 'nino', 'ciki', 'trap', 'man', 'land', 'whilst', 'soldier', 'live', 'booby', 'trap']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,2,2,2,2
Cowboy Bebop: Tengoku no tobira,2001.0,115,7.9,"A terrorist explosion releases a deadly virus on the masses, and it's up the bounty-hunting Bebop crew to catch the cold-blooded culprit.",61.0,42897,"1,000,045","['terrorist', 'explosion', 'release', 'deadly', 'virus', 'masse', 'bounty', 'hunt', 'bebop', 'crew', 'catch', 'cold', 'blooded', 'culprit']",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,2,2,2,2
The Bourne Identity,2002.0,119,7.9,"A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and attempting to regain his memory.",68.0,508771,"121,661,683","['man', 'pick', 'fishing', 'boat', 'bullet', 'riddled', 'suffering', 'amnesia', 'race', 'elude', 'assassin', 'attempt', 'regain', 'memory']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,4,1,2
Nueve reinas,2000.0,114,7.9,"Two con artists try to swindle a stamp collector by selling him a sheet of counterfeit rare stamps (the ""nine queens"").",80.0,49721,"1,221,261","['con', 'artist', 'try', 'swindle', 'stamp', 'collector', 'sell', 'sheet', 'counterfeit', 'rare', 'stamp', 'queen']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,3,2,2,2
Children of Men,2006.0,109,7.9,"In 2027, in a chaotic world in which women have become somehow infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.",84.0,465113,"35,552,383","['chaotic', 'world', 'woman', 'infertile', 'activist', 'agree', 'help', 'transport', 'miraculously', 'pregnant', 'woman', 'sanctuary', 'sea']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,1,2,4
Almost Famous,2000.0,122,7.9,A high-school boy is given the chance to write a story for Rolling Stone Magazine about an up-and-coming rock band as he accompanies them on their concert tour.,90.0,252586,"32,534,850","['high', 'school', 'boy', 'give', 'chance', 'write', 'story', 'rolling', 'stone', 'magazine', 'come', 'rock', 'band', 'accompany', 'concert', 'tour']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,2,2,2
Mulholland Dr.,2001.0,147,7.9,"After a car wreck on the winding Mulholland Drive renders a woman amnesiac, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.",85.0,322031,"7,220,243","['car', 'wreck', 'wind', 'mulholland', 'drive', 'render', 'woman', 'amnesiac', 'perky', 'hollywood', 'hopeful', 'search', 'clue', 'answer', 'los', 'angeles', 'twisting', 'venture', 'dream', 'reality']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,2,2,2
Toy Story 2,1999.0,92,7.9,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",88.0,527512,"245,852,179","['woody', 'steal', 'toy', 'collector', 'buzz', 'friend', 'set', 'rescue', 'mission', 'save', 'woody', 'museum', 'toy', 'property', 'roundup', 'gang', 'jessie', 'prospector', 'bullseye']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,2,2,2,2
Boogie Nights,1997.0,155,7.9,"Back when sex was safe, pleasure was a business and business was booming, an idealistic porn producer aspires to elevate his craft to an art when he discovers a hot young talent.",85.0,239473,"26,400,640","['sex', 'safe', 'pleasure', 'business', 'business', 'boom', 'idealistic', 'porn', 'producer', 'aspire', 'elevate', 'craft', 'art', 'discover', 'hot', 'young', 'talent']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,1,1,2,2
Mimi wo sumaseba,1995.0,111,7.9,"A love story between a girl who loves reading books, and a boy who has previously checked out all of the library books she chooses.",75.0,51943,15319107.2,"['love', 'story', 'girl', 'love', 'read', 'book', 'boy', 'previously', 'check', 'library', 'book', 'choose']",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,2,2,2,2
Once Were Warriors,1994.0,102,7.9,A family descended from Maori warriors is bedeviled by a violent father and the societal problems of being treated as outcasts.,77.0,31590,"2,201,126","['family', 'descend', 'maori', 'warrior', 'bedevil', 'violent', 'father', 'societal', 'problem', 'treat', 'outcast']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,2,2,2
True Romance,1993.0,119,7.9,"In Detroit, a lonely pop culture geek marries a call girl, steals cocaine from her pimp, and tries to sell it in Hollywood. Meanwhile, the owners of the cocaine, the Mob, track them down in an attempt to reclaim it.",59.0,206918,"12,281,500","['detroit', 'lonely', 'pop', 'culture', 'geek', 'marry', 'girl', 'steal', 'cocaine', 'pimp', 'try', 'sell', 'hollywood', 'owner', 'cocaine', 'mob', 'track', 'attempt', 'reclaim']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2,1,1,2
Trois couleurs: Bleu,1993.0,94,7.9,A woman struggles to find a way to live her life after the death of her husband and child.,85.0,89836,"1,324,974","['woman', 'struggle', 'find', 'way', 'live', 'life', 'death', 'husband', 'child']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,2,2,2,2
Jûbê ninpûchô,1993.0,94,7.9,A vagabond swordsman is aided by a beautiful ninja girl and a crafty spy in confronting a demonic clan of killers - with a ghost from his past as their leader - who are bent on overthrowing the Tokugawa Shogunate.,65.77675243356175,34529,13110046.5,"['vagabond', 'swordsman', 'aid', 'beautiful', 'ninja', 'girl', 'crafty', 'spy', 'confront', 'demonic', 'clan', 'killers', 'ghost', 'past', 'leader', 'bent', 'overthrow', 'tokugawa', 'shogunate']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,2,2,2
Carlito's Way,1993.0,144,7.9,"A Puerto Rican former convict, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of N.Y.C.",65.0,201000,"36,948,322","['puerto', 'rican', 'convict', 'release', 'prison', 'pledge', 'stay', 'away', 'drug', 'violence', 'despite', 'pressure', 'lead', 'well', 'life', 'outside']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,1,2,2
Edward Scissorhands,1990.0,105,7.9,"An artificial man, who was incompletely constructed and has scissors for hands, leads a solitary life. Then one day, a suburban lady meets him and introduces him to her world.",74.0,447368,"56,362,352","['artificial', 'man', 'incompletely', 'construct', 'scissor', 'hand', 'lead', 'solitary', 'life', 'day', 'suburban', 'lady', 'meet', 'introduce', 'world']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,2,2,2
My Left Foot: The Story of Christy Brown,1989.0,103,7.9,"Christy Brown, born with cerebral palsy, learns to paint and write with his only controllable limb - his left foot.",97.0,68076,"14,743,391","['christy', 'brown', 'bear', 'cerebral', 'palsy', 'learn', 'paint', 'write', 'controllable', 'limb', 'left', 'foot']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,2,2,2,2
Crimes and Misdemeanors,1989.0,104,7.9,An ophthalmologist's mistress threatens to reveal their affair to his wife while a married documentary filmmaker is infatuated with another woman.,77.0,54670,"18,254,702","['ophthalmologist', 'mistress', 'threaten', 'reveal', 'affair', 'wife', 'married', 'documentary', 'filmmaker', 'infatuate', 'woman']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,2,2,2,2
The Untouchables,1987.0,119,7.9,"During the era of Prohibition in the United States, Federal Agent Eliot Ness sets out to stop ruthless Chicago gangster Al Capone and, because of rampant corruption, assembles a small, hand-picked team to help him.",79.0,281842,"76,270,454","['era', 'prohibition', 'united', 'states', 'federal', 'agent', 'eliot', 'ness', 'set', 'stop', 'ruthless', 'chicago', 'gangster', 'al', 'capone', 'rampant', 'corruption', 'assemble', 'small', 'hand', 'pick', 'team', 'help']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,3,2,2
Hannah and Her Sisters,1986.0,107,7.9,"Between two Thanksgivings two years apart, Hannah's husband falls in love with her sister Lee, while her hypochondriac ex-husband rekindles his relationship with her sister Holly.",90.0,67176,"40,084,041","['thanksgiving', 'year', 'apart', 'hannah', 'husband', 'fall', 'love', 'sister', 'lee', 'hypochondriac', 'ex', 'husband', 'rekindle', 'relationship', 'sister', 'holly']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,2,2,2
